402417.07587435615	4133031.829053968	0	0
402417.4146271042	4133031.772779553	0	0
402417.7808609287	4133031.7119427617	0	0
402418.13272860553	4133031.653486345	0	0
402418.4634704873	4133031.5985241844	0	0
402418.76737978804	4133031.5480633695	0	0
402419.17401888804	4133031.480451675	0	0
402419.5037384316	4133031.425642103	0	0
402419.80858614895	4133031.374998182	0	0
402420.1091614048	4133031.3250561664	0	0
402420.43288424343	4133031.2712994525	0	0
402420.73698428104	4133031.2232647827	0	0
402421.06106570124	4133031.1618481595	0	0
402421.3953247349	4133031.107923598	0	0
402421.7332229898	4133031.0496960585	0	0
402422.113479643	4133030.9846631046	0	0
402422.43617251306	4133030.9296551645	0	0
402422.8099441807	4133030.8659497197	0	0
402423.2895355505	4133030.7841778714	0	0
402423.63021090464	4133030.7260266254	0	0
402424.0481338785	4133030.6547070476	0	0
402424.3454284945	4133030.603971576	0	0
402424.71890261606	4133030.5402661273	0	0
402425.0732193268	4133030.4798260643	0	0
402425.4108581828	4133030.4221936194	0	0
402425.73429110425	4133030.3670330984	0	0
402426.1284942902	4133030.299757096	0	0
402426.43016055104	4133030.24827394	0	0
402426.76660922077	4133030.190900894	0	0
402427.1082687666	4133030.132597059	0	0
402427.41700747475	4133030.0802441584	0	0
402427.7133484178	4133030.0297680786	0	0
402428.0439148224	4133029.9630566584	0	0
402428.353225737	4133029.91198549	0	0
402428.65278628265	4133029.8593121516	0	0
402428.9734497362	4133029.8011303837	0	0
402429.37872317294	4133029.72889528	0	0
402429.7102508816	4133029.6698437654	0	0
402430.06039431493	4133029.607313247	0	0
402430.3815918248	4133029.5500164963	0	0
402430.6920776648	4133029.494642347	0	0
402431.01277163427	4133029.4374218895	0	0
402431.31190493604	4133029.3840466463	0	0
402431.63394167786	4133029.326200575	0	0
402431.944946318	4133029.2647229168	0	0
402432.2553711217	4133029.203870864	0	0
402432.5547943389	4133029.147230239	0	0
402432.89395144326	4133029.0825177147	0	0
402433.21116641036	4133029.0220776508	0	0
402433.5454407012	4133028.958372207	0	0
402433.8722534462	4133028.8961010873	0	0
402434.17210390954	4133028.8389874385	0	0
402434.49111941364	4133028.7782116868	0	0
402435.19769289874	4133028.624723524	0	0
402435.49665835407	4133028.5750256516	0	0
402435.8106384555	4133028.5207653977	0	0
402436.131179837	4133028.4830456707	0	0
402436.43467715307	4133028.4452038733	0	0
402436.7433014196	4133028.4297009422	0	0
402437.059646635	4133028.403974624	0	0
402437.3632812782	4133028.407362075	0	0
402437.6652221965	4133028.4033795316	0	0
402437.9792785931	4133028.3979168856	0	0
402438.2911835008	4133028.413984392	0	0
402438.59860232373	4133028.426542377	0	0
402438.898529082	4133028.433576676	0	0
402439.2044830614	4133028.482236954	0	0
402439.5029297165	4133028.5193615877	0	0
402439.8012085243	4133028.575254533	0	0
402440.1026459017	4133028.654615491	0	0
402440.40678408666	4133028.7216473534	0	0
402440.6916504194	4133028.8161450354	0	0
402440.9764251986	4133028.927595229	0	0
402441.25608828454	4133029.0526867835	0	0
402441.5312042519	4133029.184568496	0	0
402441.7970886504	4133029.328031631	0	0
402442.081817656	4133029.5003033583	0	0
402442.3377533246	4133029.6610852187	0	0
402442.5853119178	4133029.831464862	0	0
402442.8312835969	4133030.0293560913	0	0
402443.0538177765	4133030.2421399066	0	0
402443.27104189736	4133030.45820436	0	0
402443.47183230286	4133030.7122021634	0	0
402443.6613922392	4133030.947218034	0	0
402443.8508758835	4133031.1855450585	0	0
402444.0186615264	4133031.4511548015	0	0
402444.1805420214	4133031.717222304	0	0
402444.3293762484	4133031.9996624915	0	0
402444.47166445566	4133032.274381727	0	0
402444.63833621074	4133032.5866528475	0	0
402444.744491605	4133032.874494644	0	0
402444.86537173233	4133033.149732683	0	0
402444.98788454966	4133033.4363385173	0	0
402445.0868683137	4133033.720014664	0	0
402445.1755523969	4133034.0068341224	0	0
402445.2802124307	4133034.2890149066	0	0
402445.3722381868	4133034.5804730398	0	0
402445.4654693883	4133034.866666884	0	0
402445.54473879805	4133035.170133681	0	0
402445.6262054722	4133035.4768200843	0	0
402445.7077331826	4133035.787794205	0	0
402445.78529360617	4133036.078931896	0	0
402445.858413725	4133036.370832534	0	0
402445.9364319132	4133036.665052505	0	0
402446.0139160443	4133036.9645977924	0	0
402446.0924072547	4133037.2817974985	0	0
402446.1643982226	4133037.5960827786	0	0
402446.2467041294	4133037.9077130253	0	0
402446.31428530737	4133038.2089978163	0	0
402446.3894958771	4133038.531187147	0	0
402446.4676819126	4133038.8476544353	0	0
402446.52404787985	4133039.1459332393	0	0
402446.5821533488	4133039.4492779705	0	0
402446.64790347114	4133039.752149673	0	0
402446.71063235315	4133040.05500612	0	0
402446.7729950224	4133040.356824964	0	0
402446.8374176305	4133040.6684247004	0	0
402446.9027405074	4133040.9843884436	0	0
402446.9313507364	4133040.925123306	0	0
402446.988784818	4133041.237150285	0	0
402447.0510559362	4133041.5752697904	0	0
402447.13130190707	4133042.0110302884	0	0
402447.186813383	4133042.3127881004	0	0
402447.2732239062	4133042.782102676	0	0
402447.37628176593	4133043.341734023	0	0
402447.4550934109	4133043.7697583153	0	0
402447.54927065887	4133044.2812176645	0	0
402447.648452787	4133044.8197308504	0	0
402447.7202759067	4133045.209730242	0	0
402447.8050079635	4133045.6697979863	0	0
402447.8891449253	4133046.126508805	0	0
402447.9636993691	4133046.5313092167	0	0
402448.042404204	4133046.958479019	0	0
402448.11329653667	4133047.343549822	0	0
402448.2037658966	4133047.834898084	0	0
402448.28385928064	4133048.269819349	0	0
402448.3588714877	4133048.6770001356	0	0
402448.415802031	4133048.9860974243	0	0
402448.4784088412	4133049.3261547983	0	0
402448.54365542333	4133049.680402849	0	0
402448.6128692902	4133050.056196305	0	0
402448.6820526411	4133050.431898206	0	0
402448.816558867	4133051.1623822143	0	0
402448.93521120975	4133051.80651674	0	0
402449.01368716103	4133052.2325879056	0	0
402449.14282229426	4133052.93375978	0	0
402449.22264101985	4133053.3671093886	0	0
402449.30134585436	4133053.79440126	0	0
402449.37731936446	4133054.2069073617	0	0
402449.48455813434	4133054.7890759422	0	0
402449.59718325536	4133055.400648209	0	0
402449.66723635735	4133055.7810498225	0	0
402449.73513796757	4133056.1497021606	0	0
402449.80273440375	4133056.516767594	0	0
402449.8654480268	4133056.857252212	0	0
402449.92921450513	4133057.2034130995	0	0
402449.99160769465	4133057.542203994	0	0
402450.05014040833	4133057.860212417	0	0
402450.1328430451	4133058.309492203	0	0
402450.2209015164	4133058.7875805832	0	0
402450.34509280114	4133059.4618969867	0	0
402450.41207888635	4133059.8255902263	0	0
402450.47691348096	4133060.1776410076	0	0
402450.54536440707	4133060.549329848	0	0
402450.6156311306	4133060.9308758676	0	0
402450.6810455607	4133061.2860852177	0	0
402450.7490539836	4133061.6554089477	0	0
402450.8109436323	4133061.991361707	0	0
402450.8719177523	4133062.3224163954	0	0
402450.9290771758	4133062.6328717177	0	0
402450.9866943645	4133062.9458599985	0	0
402451.0636444382	4133063.3637219383	0	0
402451.1459198285	4133063.810545058	0	0
402451.21881106234	4133064.206281753	0	0
402451.2922210967	4133064.604826063	0	0
402451.3573150925	4133064.9585247925	0	0
402451.4269562046	4133065.3366833623	0	0
402451.48970034614	4133065.677351088	0	0
402451.5521087921	4133066.0162487947	0	0
402451.60707095126	4133066.31469545	0	0
402451.68217471056	4133066.7226391733	0	0
402451.7390899929	4133067.031812759	0	0
402451.80665591214	4133067.398740859	0	0
402451.8632355023	4133067.7059308	0	0
402451.94058230455	4133068.1261578533	0	0
402452.001785306	4133068.490034195	0	0
402452.0887146278	4133068.8607769916	0	0
402452.1694488801	4133069.2768994276	0	0
402452.22850039497	4133069.5974102924	0	0
402452.2918548865	4133069.92191896	0	0
402452.36299136106	4133070.277601333	0	0
402452.4298401166	4133070.6165448143	0	0
402452.49218752753	4133070.9352704016	0	0
402452.56810000323	4133071.321683973	0	0
402452.6352539344	4133071.663145158	0	0
402452.6945801064	4133071.965131852	0	0
402452.75541689934	4133072.27474794	0	0
402452.8202209754	4133072.604551409	0	0
402452.8811798376	4133072.914716811	0	0
402452.9449768349	4133073.2392254784	0	0
402453.01037600485	4133073.5718975984	0	0
402453.077987699	4133073.9158612182	0	0
402453.1421661656	4133074.242582413	0	0
402453.20303347555	4133074.552274798	0	0
402453.2674255646	4133074.879819961	0	0
402453.3273773483	4133075.1848584143	0	0
402453.3905334752	4133075.5061322153	0	0
402453.45332339243	4133075.8255597083	0	0
402453.5125274934	4133076.1267529433	0	0
402453.5711670212	4133076.4248028733	0	0
402453.63246157626	4133076.7365246713	0	0
402453.6959686555	4133077.0600262596	0	0
402453.75630190683	4133077.3669568007	0	0
402453.8251495651	4133077.717329117	0	0
402453.8960113814	4133078.0778485243	0	0
402453.95635989157	4133078.384840103	0	0
402454.01455691375	4133078.6809521634	0	0
402454.0754242235	4133078.9905529935	0	0
402454.2088928508	4133079.4956799457	0	0
402454.327682524	4133080.0681134183	0	0
402454.3914184852	4133080.3648510855	0	0
402454.4253082567	4133080.697965712	0	0
402454.4589691446	4133081.0113659822	0	0
402454.4918518353	4133081.3205853407	0	0
402454.5073395064	4133081.6215191786	0	0
402454.52178957895	4133081.9425335857	0	0
402454.53376772924	4133082.244764419	0	0
402454.5356445593	4133082.5559521634	0	0
402454.5225982937	4133082.8601818965	0	0
402454.50422671175	4133083.1646557776	0	0
402454.4759369182	4133083.4659100496	0	0
402454.43000796356	4133083.7671490633	0	0
402454.37046816765	4133084.0668164217	0	0
402454.29568484303	4133084.3610669086	0	0
402454.1964721964	4133084.651807877	0	0
402454.11343386525	4133084.941373918	0	0
402454.00810244505	4133085.227705091	0	0
402453.88635256654	4133085.5281506497	0	0
402453.7379761018	4133085.79023561	0	0
402453.5844879423	4133086.0534954956	0	0
402453.4351501737	4133086.3147870004	0	0
402453.2593841827	4133086.5653363173	0	0
402453.09680178587	4133086.823637099	0	0
402452.92201235646	4133087.0685254047	0	0
402452.7238922403	4133087.2975598285	0	0
402452.5272827431	4133087.5298138554	0	0
402452.32910159125	4133087.765882581	0	0
402452.1227264695	4133087.983732314	0	0
402451.9135742459	4133088.2020550696	0	0
402451.70095828	4133088.4139538733	0	0
402451.4676666546	4133088.622648331	0	0
402451.24081423704	4133088.8218365614	0	0
402450.99668887194	4133089.021696184	0	0
402450.7558746614	4133089.202665421	0	0
402450.505294828	4133089.38120851	0	0
402450.24353030254	4133089.5640545757	0	0
402449.97479250934	4133089.7589703505	0	0
402449.71308901755	4133089.9223767226	0	0
402449.4466553017	4133090.0626202533	0	0
402449.1707916551	4133090.2132855346	0	0
402448.8970794967	4133090.344846816	0	0
402448.6142730997	4133090.4717236455	0	0
402448.3374176303	4133090.602369401	0	0
402448.0487366011	4133090.736509415	0	0
402447.76889040857	4133090.8467999413	0	0
402447.4759216583	4133090.972547621	0	0
402447.1826324751	4133091.0899792626	0	0
402446.8971252718	4133091.196516126	0	0
402446.58929446153	4133091.3203564584	0	0
402446.2906647021	4133091.415266129	0	0
402445.99769595196	4133091.5276928847	0	0
402445.71388247446	4133091.6276989873	0	0
402445.4114074981	4133091.7257061936	0	0
402445.11383059534	4133091.8272992093	0	0
402444.8178100864	4133091.925443739	0	0
402444.5144653611	4133092.0210400536	0	0
402444.20425417845	4133092.1104107792	0	0
402443.91369631724	4133092.1926556537	0	0
402443.61535647255	4133092.283674331	0	0
402443.31185915926	4133092.3624402024	0	0
402443.01495364076	4133092.4509564345	0	0
402442.70742800576	4133092.5363141005	0	0
402442.3952942175	4133092.6116467407	0	0
402442.09545901336	4133092.6894055293	0	0
402441.7830505645	4133092.7536145165	0	0
402441.48413088766	4133092.821546644	0	0
402441.18200686347	4133092.8903790414	0	0
402440.8894043241	4133092.957151505	0	0
402440.59106448205	4133093.0211621216	0	0
402440.2851562783	4133093.086622331	0	0
402439.9792633342	4133093.1556530898	0	0
402439.6831665329	4133093.213422865	0	0
402439.3798218055	4133093.274641125	0	0
402439.0812988573	4133093.3353558485	0	0
402438.7173767362	4133093.540525526	0	0
402438.38813784544	4133093.612455459	0	0
402438.061355618	4133093.675977795	0	0
402437.6703186314	4133093.7547589242	0	0
402437.3724060332	4133093.8159314096	0	0
402437.0556183139	4133093.884122938	0	0
402436.7389221464	4133093.947233291	0	0
402436.4401245409	4133094.0078564608	0	0
402436.0754242233	4133094.083067031	0	0
402435.7746124555	4133094.1434613173	0	0
402435.46725466684	4133094.20843324	0	0
402435.13903811364	4133094.2747326796	0	0
402434.81634524313	4133094.340650649	0	0
402434.5023193637	4133094.404935926	0	0
402434.2015228549	4133094.4681378286	0	0
402433.88415530126	4133094.5275860718	0	0
402433.58732607815	4133094.5887738164	0	0
402433.2780151642	4133094.6400433476	0	0
402432.9668884555	4133094.7039318974	0	0
402432.6556244185	4133094.7617932255	0	0
402432.3450775432	4133094.820753189	0	0
402432.04925539857	4133094.876295178	0	0
402431.7380218798	4133094.9348736717	0	0
402431.38577273284	4133095.0012188866	0	0
402431.0717621121	4133095.060346692	0	0
402430.7583160692	4133095.119367691	0	0
402430.450607328	4133095.165693371	0	0
402430.1435699752	4133095.2278881986	0	0
402429.821960477	4133095.283689593	0	0
402429.50163271837	4133095.3319836585	0	0
402429.17407229275	4133095.390684221	0	0
402428.8730774216	4133095.4386883676	0	0
402428.55252077983	4133095.491682145	0	0
402428.2155151659	4133095.5584088257	0	0
402427.90901186893	4133095.560331436	0	0
402427.5923767374	4133095.6220532386	0	0
402427.2603149696	4133095.6598034804	0	0
402426.92601016106	4133095.711195084	0	0
402426.61998751666	4133095.7301617563	0	0
402426.31376650825	4133095.7589703486	0	0
402425.9675369535	4133095.7526074364	0	0
402425.65454104426	4133095.78756532	0	0
402425.2994308749	4133095.809843153	0	0
402424.980140714	4133095.796613787	0	0
402424.66806795984	4133095.8065472576	0	0
402424.34046175797	4133095.780866717	0	0
402424.0136413864	4133095.784711929	0	0
402423.69522097637	4133095.7739697434	0	0
402423.39584353403	4133095.7134839003	0	0
402423.0676574999	4133095.7272778484	0	0
402422.76456454175	4133095.639188856	0	0
402422.46437075577	4133095.586759655	0	0
402422.1552810957	4133095.540021987	0	0
402421.85640719463	4133095.4464703505	0	0
402421.53060915944	4133095.3387127826	0	0
402421.22445681575	4133095.2318402245	0	0
402420.9422989164	4133095.1141949594	0	0
402420.6497421557	4133095.0102673485	0	0
402420.3634414956	4133094.8977642977	0	0
402420.0894394194	4133094.7618695227	0	0
402419.80919650034	4133094.629880997	0	0
402419.55442049913	4133094.4618664687	0	0
402419.2868500047	4133094.302869887	0	0
402419.0071487715	4133094.125333877	0	0
402418.7461395546	4133093.949964614	0	0
402418.5019378937	4133093.761777967	0	0
402418.24477389385	4133093.565061661	0	0
402418.01016238076	4133093.34882936	0	0
402417.7516937528	4133093.129270645	0	0
402417.53423312167	4133092.9132519662	0	0
402417.3294372836	4133092.6764050443	0	0
402417.15446475084	4133092.4298687866	0	0
402416.96543887013	4133092.180952164	0	0
402416.80732729874	4133091.86271486	0	0
402416.66793826094	4133091.5771923983	0	0
402416.5160064985	4133091.31771669	0	0
402416.35630038125	4133091.0214673	0	0
402416.20805361716	4133090.7460614177	0	0
402416.0637512481	4133090.4735852215	0	0
402415.9570083889	4133090.174879163	0	0
402415.8215256018	4133089.9043866135	0	0
402415.7099838528	4133089.611112682	0	0
402415.5780105883	4133089.3249340984	0	0
402415.50005343277	4133089.0229626615	0	0
402415.37390902394	4133088.7451916644	0	0
402415.2808914477	4133088.438657849	0	0
402415.1984710968	4133088.139509293	0	0
402415.12358859123	4133087.818647476	0	0
402415.0506363186	4133087.507276624	0	0
402414.9808731355	4133087.2091351454	0	0
402414.9173050219	4133086.909742445	0	0
402414.8452453904	4133086.5838604886	0	0
402414.7718735024	4133086.2530957176	0	0
402414.7011795323	4133085.9334546034	0	0
402414.62908175355	4133085.607709973	0	0
402414.55375674204	4133085.2673932025	0	0
402414.4880981726	4133084.9719677893	0	0
402414.4252243331	4133084.6579266507	0	0
402414.35339358216	4133084.3496228196	0	0
402414.3031006141	4133084.047102066	0	0
402414.23310854903	4133083.7448864873	0	0
402414.16584017803	4133083.382749648	0	0
402414.0962372109	4133083.0415936415	0	0
402414.0139313033	4133082.639509293	0	0
402413.93571475084	4133082.2580243056	0	0
402413.85009768343	4133081.8405743567	0	0
402413.780097989	4133081.4986248906	0	0
402413.69611361413	4133081.088331312	0	0
402413.5740204132	4133080.493436906	0	0
402413.5033417021	4133080.1488171546	0	0
402413.43790438515	4133079.8297711327	0	0
402413.3554306313	4133079.427671522	0	0
